job-ID  prior   name       user         state submit/start at     queue                          slots ja-task-ID 
-----------------------------------------------------------------------------------------------------------------
 751242 2.04054 RunMolproJ zcaposm      dr    02/18/2025 09:06:26 Bran@node-d00a-214.myriad.ucl.     1        
 765181 2.00355 RunMolproJ zcaposm      qw    02/16/2025 23:17:20                                    1        
 765182 2.00354 RunMolproJ zcaposm      qw    02/16/2025 23:17:21                                    1        
 765183 2.00353 RunMolproJ zcaposm      qw    02/16/2025 23:17:22                                    1        
 765217 2.00351 RunMolproJ zcaposm      qw    02/16/2025 23:27:25                                    1        
 765218 2.00350 RunMolproJ zcaposm      qw    02/16/2025 23:27:26                                    1        
 765219 2.00349 RunMolproJ zcaposm      qw    02/16/2025 23:27:27                                    1        
 765220 2.00348 RunMolproJ zcaposm      qw    02/16/2025 23:27:28                                    1        
 765222 2.00347 RunMolproJ zcaposm      qw    02/16/2025 23:37:32                                    1        
 765223 2.00346 RunMolproJ zcaposm      qw    02/16/2025 23:37:33                                    1        
 765229 2.00345 RunMolproJ zcaposm      qw    02/16/2025 23:57:39                                    1        
 765230 2.00344 RunMolproJ zcaposm      qw    02/16/2025 23:57:40                                    1        
 765231 2.00343 RunMolproJ zcaposm      qw    02/16/2025 23:57:41                                    1        
 765237 2.00342 RunMolproJ zcaposm      qw    02/17/2025 00:07:45                                    1        
 765238 2.00341 RunMolproJ zcaposm      qw    02/17/2025 00:07:46                                    1        
 765240 2.00340 RunMolproJ zcaposm      qw    02/17/2025 00:17:49                                    1        
 765241 2.00338 RunMolproJ zcaposm      qw    02/17/2025 00:17:50                                    1        
 765243 2.00337 RunMolproJ zcaposm      qw    02/17/2025 00:27:54                                    1        
 765245 2.00336 RunMolproJ zcaposm      qw    02/17/2025 00:37:57                                    1        
 765249 2.00335 RunMolproJ zcaposm      qw    02/17/2025 00:48:01                                    1        
 765250 2.00334 RunMolproJ zcaposm      qw    02/17/2025 00:48:02                                    1        
 765252 2.00333 RunMolproJ zcaposm      qw    02/17/2025 00:58:05                                    1        
 765253 2.00332 RunMolproJ zcaposm      qw    02/17/2025 00:58:06                                    1        
 765257 2.00331 RunMolproJ zcaposm      qw    02/17/2025 01:18:13                                    1        
 765258 2.00330 RunMolproJ zcaposm      qw    02/17/2025 01:18:14                                    1        
 765260 2.00329 RunMolproJ zcaposm      qw    02/17/2025 01:28:18                                    1        
 765262 2.00328 RunMolproJ zcaposm      qw    02/17/2025 01:38:21                                    1        
 765263 2.00327 RunMolproJ zcaposm      qw    02/17/2025 01:38:22                                    1        
 765268 2.00326 RunMolproJ zcaposm      qw    02/17/2025 01:48:26                                    1        
 765269 2.00325 RunMolproJ zcaposm      qw    02/17/2025 01:48:27                                    1        
 765271 2.00324 RunMolproJ zcaposm      qw    02/17/2025 01:58:30                                    1        
 765272 2.00324 RunMolproJ zcaposm      qw    02/17/2025 01:58:31                                    1        
 765274 2.00323 RunMolproJ zcaposm      qw    02/17/2025 02:08:35                                    1        
 765276 2.00322 RunMolproJ zcaposm      qw    02/17/2025 02:18:39                                    1        
 765279 2.00321 RunMolproJ zcaposm      qw    02/17/2025 02:28:42                                    1        
 765281 2.00320 RunMolproJ zcaposm      qw    02/17/2025 02:38:46                                    1        
 765282 2.00319 RunMolproJ zcaposm      qw    02/17/2025 02:38:47                                    1        
 765283 2.00318 RunMolproJ zcaposm      qw    02/17/2025 02:38:48                                    1        
 765287 2.00317 RunMolproJ zcaposm      qw    02/17/2025 02:48:52                                    1        
 765288 2.00316 RunMolproJ zcaposm      qw    02/17/2025 02:48:53                                    1        
 765289 2.00315 RunMolproJ zcaposm      qw    02/17/2025 02:48:54                                    1        
 765293 2.00314 RunMolproJ zcaposm      qw    02/17/2025 03:19:03                                    1        
 765295 2.00313 RunMolproJ zcaposm      qw    02/17/2025 03:29:06                                    1        
 765297 2.00312 RunMolproJ zcaposm      qw    02/17/2025 03:39:10                                    1        
 765298 2.00312 RunMolproJ zcaposm      qw    02/17/2025 03:39:11                                    1        
 765299 2.00311 RunMolproJ zcaposm      qw    02/17/2025 03:39:11                                    1        
 765300 2.00310 RunMolproJ zcaposm      qw    02/17/2025 03:39:12                                    1        
 765301 2.00309 RunMolproJ zcaposm      qw    02/17/2025 03:39:13                                    1        
 765302 2.00308 RunMolproJ zcaposm      qw    02/17/2025 03:39:14                                    1        
 765304 2.00307 RunMolproJ zcaposm      qw    02/17/2025 03:49:18                                    1        
 765305 2.00306 RunMolproJ zcaposm      qw    02/17/2025 03:49:19                                    1        
 765309 2.00306 RunMolproJ zcaposm      qw    02/17/2025 03:59:22                                    1        
 765310 2.00305 RunMolproJ zcaposm      qw    02/17/2025 03:59:23                                    1        
 765311 2.00304 RunMolproJ zcaposm      qw    02/17/2025 03:59:24                                    1        
 765312 2.00303 RunMolproJ zcaposm      qw    02/17/2025 03:59:25                                    1        
 765313 2.00302 RunMolproJ zcaposm      qw    02/17/2025 03:59:26                                    1        
 765314 2.00301 RunMolproJ zcaposm      qw    02/17/2025 03:59:27                                    1        
 765315 2.00301 RunMolproJ zcaposm      qw    02/17/2025 03:59:28                                    1        
 765317 2.00300 RunMolproJ zcaposm      qw    02/17/2025 04:09:32                                    1        
 765318 2.00299 RunMolproJ zcaposm      qw    02/17/2025 04:09:33                                    1        
 765319 2.00298 RunMolproJ zcaposm      qw    02/17/2025 04:09:34                                    1        
 765320 2.00297 RunMolproJ zcaposm      qw    02/17/2025 04:09:34                                    1        
 765324 2.00296 RunMolproJ zcaposm      qw    02/17/2025 04:19:38                                    1        
 765326 2.00296 RunMolproJ zcaposm      qw    02/17/2025 04:29:42                                    1        
 765328 2.00295 RunMolproJ zcaposm      qw    02/17/2025 04:39:45                                    1        
 765329 2.00294 RunMolproJ zcaposm      qw    02/17/2025 04:39:46                                    1        
 765330 2.00293 RunMolproJ zcaposm      qw    02/17/2025 04:39:47                                    1        
 765333 2.00293 RunMolproJ zcaposm      qw    02/17/2025 04:49:51                                    1        
 765334 2.00292 RunMolproJ zcaposm      qw    02/17/2025 04:49:52                                    1        
 765349 2.00291 RunMolproJ zcaposm      qw    02/17/2025 04:59:55                                    1        
 765351 2.00290 RunMolproJ zcaposm      qw    02/17/2025 05:09:59                                    1        
 765352 2.00289 RunMolproJ zcaposm      qw    02/17/2025 05:10:00                                    1        
 765353 2.00289 RunMolproJ zcaposm      qw    02/17/2025 05:10:01                                    1        
 765363 2.00288 RunMolproJ zcaposm      qw    02/17/2025 05:20:05                                    1        
 765367 2.00287 RunMolproJ zcaposm      qw    02/17/2025 05:30:09                                    1        
 765370 2.00286 RunMolproJ zcaposm      qw    02/17/2025 05:40:13                                    1        
 765371 2.00286 RunMolproJ zcaposm      qw    02/17/2025 05:40:14                                    1        
 765386 2.00285 RunMolproJ zcaposm      qw    02/17/2025 06:00:21                                    1        
 765387 2.00284 RunMolproJ zcaposm      qw    02/17/2025 06:00:22                                    1        
 765388 2.00284 RunMolproJ zcaposm      qw    02/17/2025 06:00:23                                    1        
 765389 2.00283 RunMolproJ zcaposm      qw    02/17/2025 06:00:24                                    1        
 765393 2.00282 RunMolproJ zcaposm      qw    02/17/2025 06:20:30                                    1        
 765394 2.00281 RunMolproJ zcaposm      qw    02/17/2025 06:20:31                                    1        
 765397 2.00281 RunMolproJ zcaposm      qw    02/17/2025 06:40:38                                    1        
 765398 2.00280 RunMolproJ zcaposm      qw    02/17/2025 06:40:39                                    1        
 765399 2.00279 RunMolproJ zcaposm      qw    02/17/2025 06:40:40                                    1        
 765400 2.00278 RunMolproJ zcaposm      qw    02/17/2025 06:40:41                                    1        
 765407 2.00278 RunMolproJ zcaposm      qw    02/17/2025 07:00:47                                    1        
 765414 2.00277 RunMolproJ zcaposm      qw    02/17/2025 07:20:53                                    1        
 765415 2.00276 RunMolproJ zcaposm      qw    02/17/2025 07:20:54                                    1        
 765416 2.00276 RunMolproJ zcaposm      qw    02/17/2025 07:20:55                                    1        
 765418 2.00275 RunMolproJ zcaposm      qw    02/17/2025 07:30:59                                    1        
 765420 2.00274 RunMolproJ zcaposm      qw    02/17/2025 07:41:06                                    1        
 765423 2.00274 RunMolproJ zcaposm      qw    02/17/2025 07:51:10                                    1        
 765426 2.00273 RunMolproJ zcaposm      qw    02/17/2025 08:01:13                                    1        
 765429 2.00272 RunMolproJ zcaposm      qw    02/17/2025 08:11:17                                    1        
 765433 2.00272 RunMolproJ zcaposm      qw    02/17/2025 08:21:20                                    1        
 765434 2.00271 RunMolproJ zcaposm      qw    02/17/2025 08:21:21                                    1        
 765437 2.00270 RunMolproJ zcaposm      qw    02/17/2025 08:31:25                                    1        
 765440 2.00270 RunMolproJ zcaposm      qw    02/17/2025 08:41:29                                    1        
 765441 2.00269 RunMolproJ zcaposm      qw    02/17/2025 08:41:30                                    1        
 765457 2.00268 RunMolproJ zcaposm      qw    02/17/2025 08:51:33                                    1        
 765458 2.00268 RunMolproJ zcaposm      qw    02/17/2025 08:51:34                                    1        
 765459 2.00267 RunMolproJ zcaposm      qw    02/17/2025 08:51:35                                    1        
 765460 2.00266 RunMolproJ zcaposm      qw    02/17/2025 08:51:36                                    1        
 765477 2.00266 RunMolproJ zcaposm      qw    02/17/2025 09:01:40                                    1        
 765478 2.00265 RunMolproJ zcaposm      qw    02/17/2025 09:01:41                                    1        
 765479 2.00264 RunMolproJ zcaposm      qw    02/17/2025 09:01:43                                    1        
 765480 2.00264 RunMolproJ zcaposm      qw    02/17/2025 09:01:43                                    1        
 765486 2.00263 RunMolproJ zcaposm      qw    02/17/2025 09:11:47                                    1        
 765495 2.00263 RunMolproJ zcaposm      qw    02/17/2025 09:31:53                                    1        
 765496 2.00262 RunMolproJ zcaposm      qw    02/17/2025 09:31:54                                    1        
 765501 2.00261 RunMolproJ zcaposm      qw    02/17/2025 09:41:58                                    1        
 765502 2.00261 RunMolproJ zcaposm      qw    02/17/2025 09:41:59                                    1        
 765503 2.00260 RunMolproJ zcaposm      qw    02/17/2025 09:42:00                                    1        
 765504 2.00259 RunMolproJ zcaposm      qw    02/17/2025 09:42:01                                    1        
 765505 2.00259 RunMolproJ zcaposm      qw    02/17/2025 09:42:02                                    1        
 765522 2.00258 RunMolproJ zcaposm      qw    02/17/2025 09:52:06                                    1        
 765523 2.00258 RunMolproJ zcaposm      qw    02/17/2025 09:52:07                                    1        
 765524 2.00257 RunMolproJ zcaposm      qw    02/17/2025 09:52:08                                    1        
 765581 2.00256 RunMolproJ zcaposm      qw    02/17/2025 10:02:12                                    1        
 765582 2.00256 RunMolproJ zcaposm      qw    02/17/2025 10:02:13                                    1        
 765583 2.00255 RunMolproJ zcaposm      qw    02/17/2025 10:02:14                                    1        
 765584 2.00255 RunMolproJ zcaposm      qw    02/17/2025 10:02:15                                    1        
 765585 2.00254 RunMolproJ zcaposm      qw    02/17/2025 10:02:16                                    1        
 765591 2.00253 RunMolproJ zcaposm      qw    02/17/2025 10:12:19                                    1        
 765592 2.00253 RunMolproJ zcaposm      qw    02/17/2025 10:12:20                                    1        
 765610 2.00252 RunMolproJ zcaposm      qw    02/17/2025 10:32:27                                    1        
 765611 2.00252 RunMolproJ zcaposm      qw    02/17/2025 10:32:28                                    1        
 765621 2.00251 RunMolproJ zcaposm      qw    02/17/2025 10:42:32                                    1        
 765622 2.00251 RunMolproJ zcaposm      qw    02/17/2025 10:42:33                                    1        
 765623 2.00250 RunMolproJ zcaposm      qw    02/17/2025 10:42:33                                    1        
 765624 2.00249 RunMolproJ zcaposm      qw    02/17/2025 10:42:34                                    1        
 765665 2.00249 RunMolproJ zcaposm      qw    02/17/2025 10:52:38                                    1        
 765832 2.00248 RunMolproJ zcaposm      qw    02/17/2025 11:02:42                                    1        
 765833 2.00248 RunMolproJ zcaposm      qw    02/17/2025 11:02:42                                    1        
 765834 2.00247 RunMolproJ zcaposm      qw    02/17/2025 11:02:43                                    1        
 765835 2.00247 RunMolproJ zcaposm      qw    02/17/2025 11:02:44                                    1        
 765856 2.00246 RunMolproJ zcaposm      qw    02/17/2025 11:12:48                                    1        
 765857 2.00246 RunMolproJ zcaposm      qw    02/17/2025 11:12:49                                    1        
 765858 2.00245 RunMolproJ zcaposm      qw    02/17/2025 11:12:50                                    1        
 765859 2.00244 RunMolproJ zcaposm      qw    02/17/2025 11:12:51                                    1        
 765860 2.00244 RunMolproJ zcaposm      qw    02/17/2025 11:12:52                                    1        
 765861 2.00243 RunMolproJ zcaposm      qw    02/17/2025 11:12:53                                    1        
 765874 2.00243 RunMolproJ zcaposm      qw    02/17/2025 11:22:56                                    1        
 765875 2.00242 RunMolproJ zcaposm      qw    02/17/2025 11:22:57                                    1        
 765876 2.00242 RunMolproJ zcaposm      qw    02/17/2025 11:22:58                                    1        
 765890 2.00241 RunMolproJ zcaposm      qw    02/17/2025 11:33:01                                    1        
 765891 2.00241 RunMolproJ zcaposm      qw    02/17/2025 11:33:02                                    1        
 765990 2.00240 RunMolproJ zcaposm      qw    02/17/2025 11:43:06                                    1        
 766028 2.00240 RunMolproJ zcaposm      qw    02/17/2025 12:13:15                                    1        
 766029 2.00239 RunMolproJ zcaposm      qw    02/17/2025 12:13:16                                    1        
 766030 2.00239 RunMolproJ zcaposm      qw    02/17/2025 12:13:17                                    1        
 766034 2.00238 RunMolproJ zcaposm      qw    02/17/2025 12:23:39                                    1        
 766046 2.00238 RunMolproJ zcaposm      qw    02/17/2025 12:33:51                                    1        
 766047 2.00237 RunMolproJ zcaposm      qw    02/17/2025 12:33:52                                    1        
 766071 2.00237 RunMolproJ zcaposm      qw    02/17/2025 12:44:15                                    1        
 766072 2.00236 RunMolproJ zcaposm      qw    02/17/2025 12:44:16                                    1        
 766073 2.00236 RunMolproJ zcaposm      qw    02/17/2025 12:44:17                                    1        
 766081 2.00235 RunMolproJ zcaposm      qw    02/17/2025 12:54:21                                    1        
 766085 2.00235 RunMolproJ zcaposm      qw    02/17/2025 13:04:25                                    1        
 766086 2.00234 RunMolproJ zcaposm      qw    02/17/2025 13:04:26                                    1        
 766087 2.00234 RunMolproJ zcaposm      qw    02/17/2025 13:04:26                                    1        
 766088 2.00233 RunMolproJ zcaposm      qw    02/17/2025 13:04:27                                    1        
 766128 2.00233 RunMolproJ zcaposm      qw    02/17/2025 13:44:40                                    1        
 766129 2.00232 RunMolproJ zcaposm      qw    02/17/2025 13:44:41                                    1        
 766271 2.00232 RunMolproJ zcaposm      qw    02/17/2025 13:54:46                                    1        
 766272 2.00231 RunMolproJ zcaposm      qw    02/17/2025 13:54:46                                    1        
 766273 2.00231 RunMolproJ zcaposm      qw    02/17/2025 13:54:47                                    1        
 766282 2.00230 RunMolproJ zcaposm      qw    02/17/2025 14:04:51                                    1        
 766294 2.00230 RunMolproJ zcaposm      qw    02/17/2025 14:14:55                                    1        
 766302 2.00229 RunMolproJ zcaposm      qw    02/17/2025 14:24:59                                    1        
 766303 2.00229 RunMolproJ zcaposm      qw    02/17/2025 14:25:00                                    1        
 766310 2.00228 RunMolproJ zcaposm      qw    02/17/2025 14:35:05                                    1        
 766311 2.00228 RunMolproJ zcaposm      qw    02/17/2025 14:35:05                                    1        
 766525 2.00227 RunMolproJ zcaposm      qw    02/17/2025 14:55:12                                    1        
 766526 2.00227 RunMolproJ zcaposm      qw    02/17/2025 14:55:13                                    1        
 766527 2.00226 RunMolproJ zcaposm      qw    02/17/2025 14:55:14                                    1        
 766536 2.00226 RunMolproJ zcaposm      qw    02/17/2025 15:05:18                                    1        
 767565 2.00225 RunMolproJ zcaposm      qw    02/17/2025 15:15:22                                    1        
 767675 2.00225 RunMolproJ zcaposm      qw    02/17/2025 15:25:27                                    1        
 767757 2.00224 RunMolproJ zcaposm      qw    02/17/2025 15:35:30                                    1        
 767758 2.00224 RunMolproJ zcaposm      qw    02/17/2025 15:35:31                                    1        
 767759 2.00224 RunMolproJ zcaposm      qw    02/17/2025 15:35:32                                    1        
 767769 2.00223 RunMolproJ zcaposm      qw    02/17/2025 15:45:36                                    1        
 767776 2.00223 RunMolproJ zcaposm      qw    02/17/2025 15:55:40                                    1        
 767777 2.00222 RunMolproJ zcaposm      qw    02/17/2025 15:55:41                                    1        
 767778 2.00222 RunMolproJ zcaposm      qw    02/17/2025 15:55:42                                    1        
 767779 2.00221 RunMolproJ zcaposm      qw    02/17/2025 15:55:43                                    1        
 767781 2.00221 RunMolproJ zcaposm      qw    02/17/2025 15:55:44                                    1        
 767900 2.00220 RunMolproJ zcaposm      qw    02/17/2025 16:05:48                                    1        
 767901 2.00220 RunMolproJ zcaposm      qw    02/17/2025 16:05:49                                    1        
 767902 2.00220 RunMolproJ zcaposm      qw    02/17/2025 16:05:51                                    1        
 767903 2.00219 RunMolproJ zcaposm      qw    02/17/2025 16:05:52                                    1        
 767904 2.00219 RunMolproJ zcaposm      qw    02/17/2025 16:05:53                                    1        
 768116 2.00218 RunMolproJ zcaposm      qw    02/17/2025 16:15:58                                    1        
 768117 2.00218 RunMolproJ zcaposm      qw    02/17/2025 16:15:59                                    1        
 768118 2.00217 RunMolproJ zcaposm      qw    02/17/2025 16:16:00                                    1        
 768119 2.00217 RunMolproJ zcaposm      qw    02/17/2025 16:16:01                                    1        
 768147 2.00217 RunMolproJ zcaposm      qw    02/17/2025 16:26:04                                    1        
 768148 2.00216 RunMolproJ zcaposm      qw    02/17/2025 16:26:05                                    1        
 768149 2.00216 RunMolproJ zcaposm      qw    02/17/2025 16:26:06                                    1        
 768150 2.00215 RunMolproJ zcaposm      qw    02/17/2025 16:26:07                                    1        
 768151 2.00215 RunMolproJ zcaposm      qw    02/17/2025 16:26:08                                    1        
 768164 2.00214 RunMolproJ zcaposm      qw    02/17/2025 16:36:12                                    1        
 768165 2.00214 RunMolproJ zcaposm      qw    02/17/2025 16:36:13                                    1        
 768289 2.00214 RunMolproJ zcaposm      qw    02/17/2025 16:46:16                                    1        
 768290 2.00213 RunMolproJ zcaposm      qw    02/17/2025 16:46:17                                    1        
 768299 2.00213 RunMolproJ zcaposm      qw    02/17/2025 16:56:21                                    1        
 768300 2.00212 RunMolproJ zcaposm      qw    02/17/2025 16:56:22                                    1        
 768301 2.00212 RunMolproJ zcaposm      qw    02/17/2025 16:56:23                                    1        
 768339 2.00212 RunMolproJ zcaposm      qw    02/17/2025 17:16:29                                    1        
 768340 2.00211 RunMolproJ zcaposm      qw    02/17/2025 17:16:30                                    1        
 768348 2.00211 RunMolproJ zcaposm      qw    02/17/2025 17:26:33                                    1        
 768349 2.00210 RunMolproJ zcaposm      qw    02/17/2025 17:26:34                                    1        
 768350 2.00210 RunMolproJ zcaposm      qw    02/17/2025 17:26:35                                    1        
 768351 2.00210 RunMolproJ zcaposm      qw    02/17/2025 17:26:36                                    1        
 768363 2.00209 RunMolproJ zcaposm      qw    02/17/2025 17:36:40                                    1        
 768366 2.00209 RunMolproJ zcaposm      qw    02/17/2025 17:46:44                                    1        
 768372 2.00208 RunMolproJ zcaposm      qw    02/17/2025 17:56:48                                    1        
 768377 2.00208 RunMolproJ zcaposm      qw    02/17/2025 18:06:52                                    1        
 768378 2.00208 RunMolproJ zcaposm      qw    02/17/2025 18:06:53                                    1        
 768395 2.00207 RunMolproJ zcaposm      qw    02/17/2025 18:27:00                                    1        
 768410 2.00207 RunMolproJ zcaposm      qw    02/17/2025 18:37:04                                    1        
 768411 2.00206 RunMolproJ zcaposm      qw    02/17/2025 18:37:04                                    1        
 768412 2.00206 RunMolproJ zcaposm      qw    02/17/2025 18:37:06                                    1        
 768418 2.00206 RunMolproJ zcaposm      qw    02/17/2025 18:47:09                                    1        
 768424 2.00205 RunMolproJ zcaposm      qw    02/17/2025 18:57:13                                    1        
 768425 2.00205 RunMolproJ zcaposm      qw    02/17/2025 18:57:14                                    1        
 768432 2.00204 RunMolproJ zcaposm      qw    02/17/2025 19:07:17                                    1        
 768433 2.00204 RunMolproJ zcaposm      qw    02/17/2025 19:07:18                                    1        
 768441 2.00204 RunMolproJ zcaposm      qw    02/17/2025 19:17:22                                    1        
 768442 2.00203 RunMolproJ zcaposm      qw    02/17/2025 19:17:23                                    1        
 768443 2.00203 RunMolproJ zcaposm      qw    02/17/2025 19:17:24                                    1        
 768444 2.00203 RunMolproJ zcaposm      qw    02/17/2025 19:17:25                                    1        
 768461 2.00202 RunMolproJ zcaposm      qw    02/17/2025 19:27:31                                    1        
 768469 2.00202 RunMolproJ zcaposm      qw    02/17/2025 19:37:40                                    1        
 768470 2.00201 RunMolproJ zcaposm      qw    02/17/2025 19:37:41                                    1        
 768487 2.00201 RunMolproJ zcaposm      qw    02/17/2025 19:57:47                                    1        
 768488 2.00201 RunMolproJ zcaposm      qw    02/17/2025 19:57:48                                    1        
 768489 2.00200 RunMolproJ zcaposm      qw    02/17/2025 19:57:49                                    1        
 768494 2.00200 RunMolproJ zcaposm      qw    02/17/2025 20:07:52                                    1        
 768495 2.00200 RunMolproJ zcaposm      qw    02/17/2025 20:07:53                                    1        
 768653 2.00199 RunMolproJ zcaposm      qw    02/17/2025 20:28:05                                    1        
 768654 2.00199 RunMolproJ zcaposm      qw    02/17/2025 20:28:05                                    1        
 768655 2.00199 RunMolproJ zcaposm      qw    02/17/2025 20:28:06                                    1        
 768659 2.00198 RunMolproJ zcaposm      qw    02/17/2025 20:38:10                                    1        
 768660 2.00198 RunMolproJ zcaposm      qw    02/17/2025 20:38:11                                    1        
 768669 2.00197 RunMolproJ zcaposm      qw    02/17/2025 20:48:16                                    1        
 768670 2.00197 RunMolproJ zcaposm      qw    02/17/2025 20:48:17                                    1        
 768696 2.00197 RunMolproJ zcaposm      qw    02/17/2025 21:18:26                                    1        
 768697 2.00196 RunMolproJ zcaposm      qw    02/17/2025 21:18:27                                    1        
 768698 2.00196 RunMolproJ zcaposm      qw    02/17/2025 21:18:28                                    1        
 768699 2.00196 RunMolproJ zcaposm      qw    02/17/2025 21:18:29                                    1        
 768700 2.00195 RunMolproJ zcaposm      qw    02/17/2025 21:18:30                                    1        
 768706 2.00195 RunMolproJ zcaposm      qw    02/17/2025 21:38:36                                    1        
 768707 2.00195 RunMolproJ zcaposm      qw    02/17/2025 21:38:37                                    1        
 768711 2.00194 RunMolproJ zcaposm      qw    02/17/2025 21:58:51                                    1        
 768712 2.00194 RunMolproJ zcaposm      qw    02/17/2025 21:58:52                                    1        
 768713 2.00194 RunMolproJ zcaposm      qw    02/17/2025 21:58:53                                    1        
 768714 2.00193 RunMolproJ zcaposm      qw    02/17/2025 21:58:54                                    1        
 768715 2.00193 RunMolproJ zcaposm      qw    02/17/2025 21:58:55                                    1        
 768717 2.00193 RunMolproJ zcaposm      qw    02/17/2025 22:08:58                                    1        
 768720 2.00192 RunMolproJ zcaposm      qw    02/17/2025 22:19:02                                    1        
 768721 2.00192 RunMolproJ zcaposm      qw    02/17/2025 22:19:03                                    1        
 768784 2.00192 RunMolproJ zcaposm      qw    02/17/2025 22:59:15                                    1        
 768787 2.00191 RunMolproJ zcaposm      qw    02/17/2025 23:19:23                                    1        
 768796 2.00191 RunMolproJ zcaposm      qw    02/17/2025 23:39:29                                    1        
 768802 2.00191 RunMolproJ zcaposm      qw    02/18/2025 00:19:42                                    1        
 768803 2.00190 RunMolproJ zcaposm      qw    02/18/2025 00:19:43                                    1        
 768810 2.00190 RunMolproJ zcaposm      qw    02/18/2025 00:59:56                                    1        
 768820 2.00190 RunMolproJ zcaposm      qw    02/18/2025 02:00:14                                    1        
 768825 2.00189 RunMolproJ zcaposm      qw    02/18/2025 02:20:26                                    1        
 768828 2.00189 RunMolproJ zcaposm      qw    02/18/2025 02:40:33                                    1        
 768830 2.00189 RunMolproJ zcaposm      qw    02/18/2025 02:50:36                                    1        
 768831 2.00188 RunMolproJ zcaposm      qw    02/18/2025 02:50:37                                    1        
 768832 2.00188 RunMolproJ zcaposm      qw    02/18/2025 02:50:38                                    1        
 768833 2.00188 RunMolproJ zcaposm      qw    02/18/2025 02:50:39                                    1        
 768835 2.00187 RunMolproJ zcaposm      qw    02/18/2025 03:00:43                                    1        
 768836 2.00187 RunMolproJ zcaposm      qw    02/18/2025 03:00:44                                    1        
 768837 2.00187 RunMolproJ zcaposm      qw    02/18/2025 03:00:45                                    1        
 768840 2.00186 RunMolproJ zcaposm      qw    02/18/2025 03:20:51                                    1        
 768841 2.00186 RunMolproJ zcaposm      qw    02/18/2025 03:20:52                                    1        
 768844 2.00186 RunMolproJ zcaposm      qw    02/18/2025 03:30:55                                    1        
 768845 2.00185 RunMolproJ zcaposm      qw    02/18/2025 03:30:56                                    1        
 768848 2.00185 RunMolproJ zcaposm      qw    02/18/2025 03:41:00                                    1        
 768851 2.00185 RunMolproJ zcaposm      qw    02/18/2025 03:51:04                                    1        
 768853 2.00185 RunMolproJ zcaposm      qw    02/18/2025 04:01:08                                    1        
 768854 2.00184 RunMolproJ zcaposm      qw    02/18/2025 04:01:09                                    1        
 768857 2.00184 RunMolproJ zcaposm      qw    02/18/2025 04:11:12                                    1        
 768858 2.00184 RunMolproJ zcaposm      qw    02/18/2025 04:11:13                                    1        
 768860 2.00183 RunMolproJ zcaposm      qw    02/18/2025 04:21:17                                    1        
 768861 2.00183 RunMolproJ zcaposm      qw    02/18/2025 04:21:18                                    1        
 768863 2.00183 RunMolproJ zcaposm      qw    02/18/2025 04:31:22                                    1        
 768864 2.00182 RunMolproJ zcaposm      qw    02/18/2025 04:31:23                                    1        
 768865 2.00182 RunMolproJ zcaposm      qw    02/18/2025 04:31:23                                    1        
 768866 2.00182 RunMolproJ zcaposm      qw    02/18/2025 04:31:24                                    1        
 768867 2.00182 RunMolproJ zcaposm      qw    02/18/2025 04:31:25                                    1        
 768875 2.00181 RunMolproJ zcaposm      qw    02/18/2025 04:41:29                                    1        
 768885 2.00181 RunMolproJ zcaposm      qw    02/18/2025 05:02:09                                    1        
 768889 2.00181 RunMolproJ zcaposm      qw    02/18/2025 05:12:48                                    1        
 768891 2.00180 RunMolproJ zcaposm      qw    02/18/2025 05:23:23                                    1        
 768892 2.00180 RunMolproJ zcaposm      qw    02/18/2025 05:23:31                                    1        
 768893 2.00180 RunMolproJ zcaposm      qw    02/18/2025 05:23:32                                    1        
 768896 2.00179 RunMolproJ zcaposm      qw    02/18/2025 05:45:00                                    1        
 768904 2.00179 RunMolproJ zcaposm      qw    02/18/2025 06:16:01                                    1        
 768905 2.00179 RunMolproJ zcaposm      qw    02/18/2025 06:16:02                                    1        
 768909 2.00179 RunMolproJ zcaposm      qw    02/18/2025 06:36:09                                    1        
 768910 2.00178 RunMolproJ zcaposm      qw    02/18/2025 06:36:10                                    1        
 768935 2.00178 RunMolproJ zcaposm      qw    02/18/2025 07:26:24                                    1        
 768936 2.00178 RunMolproJ zcaposm      qw    02/18/2025 07:26:25                                    1        
 768937 2.00177 RunMolproJ zcaposm      qw    02/18/2025 07:26:26                                    1        
 768942 2.00177 RunMolproJ zcaposm      qw    02/18/2025 07:46:33                                    1        
 768948 2.00177 RunMolproJ zcaposm      qw    02/18/2025 07:56:37                                    1        
 768950 2.00177 RunMolproJ zcaposm      qw    02/18/2025 07:56:38                                    1        
 768952 2.00176 RunMolproJ zcaposm      qw    02/18/2025 08:06:42                                    1        
 768967 2.00176 RunMolproJ zcaposm      qw    02/18/2025 08:26:54                                    1        
 768970 2.00176 RunMolproJ zcaposm      qw    02/18/2025 08:36:58                                    1        
 768971 2.00175 RunMolproJ zcaposm      qw    02/18/2025 08:36:59                                    1        
 768975 2.00175 RunMolproJ zcaposm      qw    02/18/2025 08:47:03                                    1        
 768976 2.00175 RunMolproJ zcaposm      qw    02/18/2025 08:47:04                                    1        
 768977 2.00175 RunMolproJ zcaposm      qw    02/18/2025 08:47:04                                    1        
 768978 2.00174 RunMolproJ zcaposm      qw    02/18/2025 08:47:05                                    1        
