job-ID  prior   name       user         state submit/start at     queue                          slots ja-task-ID 
-----------------------------------------------------------------------------------------------------------------
 777606 2.05700 RunMolproJ zcaposm      dr    02/25/2025 16:25:40 Bran@node-d00a-025                 1        
 825268 2.00393 RunMolproJ zcaposm      qw    02/22/2025 19:01:52                                    1        
 825872 2.00392 RunMolproJ zcaposm      qw    02/22/2025 19:11:57                                    1        
 825874 2.00390 RunMolproJ zcaposm      qw    02/22/2025 19:11:58                                    1        
 825876 2.00389 RunMolproJ zcaposm      qw    02/22/2025 19:11:59                                    1        
 826472 2.00388 RunMolproJ zcaposm      qw    02/22/2025 19:22:03                                    1        
 826474 2.00387 RunMolproJ zcaposm      qw    02/22/2025 19:22:03                                    1        
 826476 2.00385 RunMolproJ zcaposm      qw    02/22/2025 19:22:04                                    1        
 826478 2.00384 RunMolproJ zcaposm      qw    02/22/2025 19:22:05                                    1        
 826480 2.00383 RunMolproJ zcaposm      qw    02/22/2025 19:22:06                                    1        
 827075 2.00382 RunMolproJ zcaposm      qw    02/22/2025 19:32:10                                    1        
 827077 2.00381 RunMolproJ zcaposm      qw    02/22/2025 19:32:11                                    1        
 827682 2.00379 RunMolproJ zcaposm      qw    02/22/2025 19:42:19                                    1        
 827684 2.00378 RunMolproJ zcaposm      qw    02/22/2025 19:42:20                                    1        
 827686 2.00377 RunMolproJ zcaposm      qw    02/22/2025 19:42:21                                    1        
 828291 2.00376 RunMolproJ zcaposm      qw    02/22/2025 19:52:24                                    1        
 828893 2.00375 RunMolproJ zcaposm      qw    02/22/2025 20:02:28                                    1        
 828895 2.00374 RunMolproJ zcaposm      qw    02/22/2025 20:02:29                                    1        
 829509 2.00372 RunMolproJ zcaposm      qw    02/22/2025 20:12:33                                    1        
 830099 2.00371 RunMolproJ zcaposm      qw    02/22/2025 20:22:37                                    1        
 831300 2.00370 RunMolproJ zcaposm      qw    02/22/2025 20:42:43                                    1        
 831911 2.00369 RunMolproJ zcaposm      qw    02/22/2025 20:52:48                                    1        
 831919 2.00368 RunMolproJ zcaposm      qw    02/22/2025 20:52:49                                    1        
 831927 2.00367 RunMolproJ zcaposm      qw    02/22/2025 20:52:50                                    1        
 831930 2.00366 RunMolproJ zcaposm      qw    02/22/2025 20:52:51                                    1        
 832527 2.00365 RunMolproJ zcaposm      qw    02/22/2025 21:02:55                                    1        
 832528 2.00363 RunMolproJ zcaposm      qw    02/22/2025 21:02:55                                    1        
 832530 2.00362 RunMolproJ zcaposm      qw    02/22/2025 21:02:56                                    1        
 833134 2.00361 RunMolproJ zcaposm      qw    02/22/2025 21:13:00                                    1        
 833136 2.00360 RunMolproJ zcaposm      qw    02/22/2025 21:13:01                                    1        
 833138 2.00359 RunMolproJ zcaposm      qw    02/22/2025 21:13:02                                    1        
 833734 2.00358 RunMolproJ zcaposm      qw    02/22/2025 21:23:05                                    1        
 833736 2.00357 RunMolproJ zcaposm      qw    02/22/2025 21:23:06                                    1        
 833738 2.00356 RunMolproJ zcaposm      qw    02/22/2025 21:23:07                                    1        
 834342 2.00355 RunMolproJ zcaposm      qw    02/22/2025 21:33:10                                    1        
 834344 2.00354 RunMolproJ zcaposm      qw    02/22/2025 21:33:11                                    1        
 834346 2.00353 RunMolproJ zcaposm      qw    02/22/2025 21:33:12                                    1        
 834944 2.00352 RunMolproJ zcaposm      qw    02/22/2025 21:43:16                                    1        
 834946 2.00351 RunMolproJ zcaposm      qw    02/22/2025 21:43:17                                    1        
 834948 2.00350 RunMolproJ zcaposm      qw    02/22/2025 21:43:18                                    1        
 834950 2.00349 RunMolproJ zcaposm      qw    02/22/2025 21:43:19                                    1        
 834952 2.00348 RunMolproJ zcaposm      qw    02/22/2025 21:43:20                                    1        
 835567 2.00347 RunMolproJ zcaposm      qw    02/22/2025 21:53:23                                    1        
 835569 2.00346 RunMolproJ zcaposm      qw    02/22/2025 21:53:24                                    1        
 836176 2.00345 RunMolproJ zcaposm      qw    02/22/2025 22:03:28                                    1        
 836177 2.00344 RunMolproJ zcaposm      qw    02/22/2025 22:03:29                                    1        
 836179 2.00343 RunMolproJ zcaposm      qw    02/22/2025 22:03:30                                    1        
 836779 2.00342 RunMolproJ zcaposm      qw    02/22/2025 22:13:34                                    1        
 836781 2.00341 RunMolproJ zcaposm      qw    02/22/2025 22:13:35                                    1        
 837397 2.00340 RunMolproJ zcaposm      qw    02/22/2025 22:23:48                                    1        
 838005 2.00339 RunMolproJ zcaposm      qw    02/22/2025 22:33:52                                    1        
 838603 2.00338 RunMolproJ zcaposm      qw    02/22/2025 22:43:57                                    1        
 838605 2.00337 RunMolproJ zcaposm      qw    02/22/2025 22:43:58                                    1        
 838607 2.00336 RunMolproJ zcaposm      qw    02/22/2025 22:43:58                                    1        
 839214 2.00335 RunMolproJ zcaposm      qw    02/22/2025 22:54:02                                    1        
 839216 2.00334 RunMolproJ zcaposm      qw    02/22/2025 22:54:03                                    1        
 839830 2.00333 RunMolproJ zcaposm      qw    02/22/2025 23:04:06                                    1        
 839832 2.00333 RunMolproJ zcaposm      qw    02/22/2025 23:04:07                                    1        
 840441 2.00332 RunMolproJ zcaposm      qw    02/22/2025 23:14:10                                    1        
 840443 2.00331 RunMolproJ zcaposm      qw    02/22/2025 23:14:11                                    1        
 840445 2.00330 RunMolproJ zcaposm      qw    02/22/2025 23:14:12                                    1        
 841044 2.00329 RunMolproJ zcaposm      qw    02/22/2025 23:24:16                                    1        
 841046 2.00328 RunMolproJ zcaposm      qw    02/22/2025 23:24:17                                    1        
 841660 2.00327 RunMolproJ zcaposm      qw    02/22/2025 23:34:20                                    1        
 841662 2.00326 RunMolproJ zcaposm      qw    02/22/2025 23:34:21                                    1        
 842265 2.00325 RunMolproJ zcaposm      qw    02/22/2025 23:44:25                                    1        
 842267 2.00325 RunMolproJ zcaposm      qw    02/22/2025 23:44:26                                    1        
 842877 2.00324 RunMolproJ zcaposm      qw    02/22/2025 23:54:29                                    1        
 843982 2.00323 RunMolproJ zcaposm      qw    02/23/2025 00:14:36                                    1        
 843984 2.00322 RunMolproJ zcaposm      qw    02/23/2025 00:14:37                                    1        
 843985 2.00321 RunMolproJ zcaposm      qw    02/23/2025 00:14:38                                    1        
 843987 2.00320 RunMolproJ zcaposm      qw    02/23/2025 00:14:39                                    1        
 844606 2.00319 RunMolproJ zcaposm      qw    02/23/2025 00:24:42                                    1        
 845202 2.00319 RunMolproJ zcaposm      qw    02/23/2025 00:34:47                                    1        
 845204 2.00318 RunMolproJ zcaposm      qw    02/23/2025 00:34:48                                    1        
 845206 2.00317 RunMolproJ zcaposm      qw    02/23/2025 00:34:49                                    1        
 845208 2.00316 RunMolproJ zcaposm      qw    02/23/2025 00:34:49                                    1        
 845831 2.00315 RunMolproJ zcaposm      qw    02/23/2025 00:44:53                                    1        
 845833 2.00314 RunMolproJ zcaposm      qw    02/23/2025 00:44:54                                    1        
 845835 2.00314 RunMolproJ zcaposm      qw    02/23/2025 00:44:55                                    1        
 845837 2.00313 RunMolproJ zcaposm      qw    02/23/2025 00:44:56                                    1        
 845839 2.00312 RunMolproJ zcaposm      qw    02/23/2025 00:44:57                                    1        
 845841 2.00311 RunMolproJ zcaposm      qw    02/23/2025 00:44:57                                    1        
 846459 2.00310 RunMolproJ zcaposm      qw    02/23/2025 00:55:01                                    1        
 847682 2.00310 RunMolproJ zcaposm      qw    02/23/2025 01:15:09                                    1        
 847684 2.00309 RunMolproJ zcaposm      qw    02/23/2025 01:15:09                                    1        
 847686 2.00308 RunMolproJ zcaposm      qw    02/23/2025 01:15:10                                    1        
 848307 2.00307 RunMolproJ zcaposm      qw    02/23/2025 01:25:14                                    1        
 849530 2.00307 RunMolproJ zcaposm      qw    02/23/2025 01:45:21                                    1        
 850156 2.00306 RunMolproJ zcaposm      qw    02/23/2025 01:55:25                                    1        
 850158 2.00305 RunMolproJ zcaposm      qw    02/23/2025 01:55:25                                    1        
 850160 2.00304 RunMolproJ zcaposm      qw    02/23/2025 01:55:26                                    1        
 850771 2.00303 RunMolproJ zcaposm      qw    02/23/2025 02:05:31                                    1        
 850773 2.00303 RunMolproJ zcaposm      qw    02/23/2025 02:05:31                                    1        
 850775 2.00302 RunMolproJ zcaposm      qw    02/23/2025 02:05:32                                    1        
 851400 2.00301 RunMolproJ zcaposm      qw    02/23/2025 02:15:37                                    1        
 851402 2.00300 RunMolproJ zcaposm      qw    02/23/2025 02:15:37                                    1        
 851404 2.00300 RunMolproJ zcaposm      qw    02/23/2025 02:15:38                                    1        
 851406 2.00299 RunMolproJ zcaposm      qw    02/23/2025 02:15:39                                    1        
 851408 2.00298 RunMolproJ zcaposm      qw    02/23/2025 02:15:40                                    1        
 852032 2.00298 RunMolproJ zcaposm      qw    02/23/2025 02:25:44                                    1        
 852034 2.00297 RunMolproJ zcaposm      qw    02/23/2025 02:25:45                                    1        
 852035 2.00296 RunMolproJ zcaposm      qw    02/23/2025 02:25:46                                    1        
 852636 2.00295 RunMolproJ zcaposm      qw    02/23/2025 02:35:50                                    1        
 852638 2.00295 RunMolproJ zcaposm      qw    02/23/2025 02:35:51                                    1        
 852640 2.00294 RunMolproJ zcaposm      qw    02/23/2025 02:35:51                                    1        
 853264 2.00293 RunMolproJ zcaposm      qw    02/23/2025 02:45:55                                    1        
 853266 2.00293 RunMolproJ zcaposm      qw    02/23/2025 02:45:56                                    1        
 853891 2.00292 RunMolproJ zcaposm      qw    02/23/2025 02:55:59                                    1        
 853892 2.00291 RunMolproJ zcaposm      qw    02/23/2025 02:56:00                                    1        
 855127 2.00290 RunMolproJ zcaposm      qw    02/23/2025 03:16:07                                    1        
 855129 2.00290 RunMolproJ zcaposm      qw    02/23/2025 03:16:07                                    1        
 856349 2.00289 RunMolproJ zcaposm      qw    02/23/2025 03:36:14                                    1        
 856979 2.00288 RunMolproJ zcaposm      qw    02/23/2025 03:46:17                                    1        
 856981 2.00288 RunMolproJ zcaposm      qw    02/23/2025 03:46:18                                    1        
 857597 2.00287 RunMolproJ zcaposm      qw    02/23/2025 03:56:22                                    1        
 858221 2.00286 RunMolproJ zcaposm      qw    02/23/2025 04:06:26                                    1        
 858222 2.00286 RunMolproJ zcaposm      qw    02/23/2025 04:06:27                                    1        
 858224 2.00285 RunMolproJ zcaposm      qw    02/23/2025 04:06:28                                    1        
 858226 2.00284 RunMolproJ zcaposm      qw    02/23/2025 04:06:29                                    1        
 858871 2.00284 RunMolproJ zcaposm      qw    02/23/2025 04:16:33                                    1        
 859474 2.00283 RunMolproJ zcaposm      qw    02/23/2025 04:26:36                                    1        
 859476 2.00282 RunMolproJ zcaposm      qw    02/23/2025 04:26:37                                    1        
 859478 2.00282 RunMolproJ zcaposm      qw    02/23/2025 04:26:38                                    1        
 859479 2.00281 RunMolproJ zcaposm      qw    02/23/2025 04:26:39                                    1        
 860058 2.00280 RunMolproJ zcaposm      qw    02/23/2025 04:36:42                                    1        
 860060 2.00280 RunMolproJ zcaposm      qw    02/23/2025 04:36:43                                    1        
 860654 2.00279 RunMolproJ zcaposm      qw    02/23/2025 04:46:47                                    1        
 860665 2.00278 RunMolproJ zcaposm      qw    02/23/2025 04:46:47                                    1        
 861859 2.00278 RunMolproJ zcaposm      qw    02/23/2025 05:06:53                                    1        
 861861 2.00277 RunMolproJ zcaposm      qw    02/23/2025 05:06:54                                    1        
 861863 2.00277 RunMolproJ zcaposm      qw    02/23/2025 05:06:55                                    1        
 861865 2.00276 RunMolproJ zcaposm      qw    02/23/2025 05:06:56                                    1        
 861867 2.00275 RunMolproJ zcaposm      qw    02/23/2025 05:06:57                                    1        
 862473 2.00275 RunMolproJ zcaposm      qw    02/23/2025 05:17:00                                    1        
 862475 2.00274 RunMolproJ zcaposm      qw    02/23/2025 05:17:01                                    1        
 862477 2.00273 RunMolproJ zcaposm      qw    02/23/2025 05:17:02                                    1        
 863078 2.00273 RunMolproJ zcaposm      qw    02/23/2025 05:27:06                                    1        
 863080 2.00272 RunMolproJ zcaposm      qw    02/23/2025 05:27:06                                    1        
 863082 2.00272 RunMolproJ zcaposm      qw    02/23/2025 05:27:07                                    1        
 863084 2.00271 RunMolproJ zcaposm      qw    02/23/2025 05:27:08                                    1        
 863086 2.00270 RunMolproJ zcaposm      qw    02/23/2025 05:27:09                                    1        
 863674 2.00270 RunMolproJ zcaposm      qw    02/23/2025 05:37:13                                    1        
 863676 2.00269 RunMolproJ zcaposm      qw    02/23/2025 05:37:14                                    1        
 863678 2.00269 RunMolproJ zcaposm      qw    02/23/2025 05:37:15                                    1        
 864283 2.00268 RunMolproJ zcaposm      qw    02/23/2025 05:47:19                                    1        
 864285 2.00267 RunMolproJ zcaposm      qw    02/23/2025 05:47:20                                    1        
 864891 2.00267 RunMolproJ zcaposm      qw    02/23/2025 05:57:23                                    1        
 864893 2.00266 RunMolproJ zcaposm      qw    02/23/2025 05:57:24                                    1        
 865498 2.00266 RunMolproJ zcaposm      qw    02/23/2025 06:07:27                                    1        
 865500 2.00265 RunMolproJ zcaposm      qw    02/23/2025 06:07:28                                    1        
 865502 2.00264 RunMolproJ zcaposm      qw    02/23/2025 06:07:29                                    1        
 866091 2.00264 RunMolproJ zcaposm      qw    02/23/2025 06:17:32                                    1        
 866093 2.00263 RunMolproJ zcaposm      qw    02/23/2025 06:17:33                                    1        
 866095 2.00263 RunMolproJ zcaposm      qw    02/23/2025 06:17:34                                    1        
 866097 2.00262 RunMolproJ zcaposm      qw    02/23/2025 06:17:35                                    1        
 866703 2.00262 RunMolproJ zcaposm      qw    02/23/2025 06:27:39                                    1        
 866704 2.00261 RunMolproJ zcaposm      qw    02/23/2025 06:27:40                                    1        
 866706 2.00260 RunMolproJ zcaposm      qw    02/23/2025 06:27:41                                    1        
 866708 2.00260 RunMolproJ zcaposm      qw    02/23/2025 06:27:42                                    1        
 866710 2.00259 RunMolproJ zcaposm      qw    02/23/2025 06:27:42                                    1        
 866712 2.00259 RunMolproJ zcaposm      qw    02/23/2025 06:27:43                                    1        
 867921 2.00258 RunMolproJ zcaposm      qw    02/23/2025 06:47:49                                    1        
 867922 2.00258 RunMolproJ zcaposm      qw    02/23/2025 06:47:50                                    1        
 868508 2.00257 RunMolproJ zcaposm      qw    02/23/2025 06:57:54                                    1        
 868510 2.00257 RunMolproJ zcaposm      qw    02/23/2025 06:57:55                                    1        
 868512 2.00256 RunMolproJ zcaposm      qw    02/23/2025 06:57:56                                    1        
 868513 2.00256 RunMolproJ zcaposm      qw    02/23/2025 06:57:57                                    1        
 869116 2.00255 RunMolproJ zcaposm      qw    02/23/2025 07:08:00                                    1        
 869118 2.00254 RunMolproJ zcaposm      qw    02/23/2025 07:08:01                                    1        
 869120 2.00254 RunMolproJ zcaposm      qw    02/23/2025 07:08:02                                    1        
 869122 2.00253 RunMolproJ zcaposm      qw    02/23/2025 07:08:03                                    1        
 869124 2.00253 RunMolproJ zcaposm      qw    02/23/2025 07:08:04                                    1        
 869125 2.00252 RunMolproJ zcaposm      qw    02/23/2025 07:08:05                                    1        
 869731 2.00252 RunMolproJ zcaposm      qw    02/23/2025 07:18:08                                    1        
 869733 2.00251 RunMolproJ zcaposm      qw    02/23/2025 07:18:09                                    1        
 870340 2.00251 RunMolproJ zcaposm      qw    02/23/2025 07:28:13                                    1        
 870342 2.00250 RunMolproJ zcaposm      qw    02/23/2025 07:28:14                                    1        
 870344 2.00250 RunMolproJ zcaposm      qw    02/23/2025 07:28:15                                    1        
 870931 2.00249 RunMolproJ zcaposm      qw    02/23/2025 07:38:18                                    1        
 870933 2.00249 RunMolproJ zcaposm      qw    02/23/2025 07:38:19                                    1        
 871538 2.00248 RunMolproJ zcaposm      qw    02/23/2025 07:48:23                                    1        
 871540 2.00248 RunMolproJ zcaposm      qw    02/23/2025 07:48:24                                    1        
 871541 2.00247 RunMolproJ zcaposm      qw    02/23/2025 07:48:25                                    1        
 871543 2.00247 RunMolproJ zcaposm      qw    02/23/2025 07:48:26                                    1        
 872137 2.00246 RunMolproJ zcaposm      qw    02/23/2025 07:58:29                                    1        
 872139 2.00246 RunMolproJ zcaposm      qw    02/23/2025 07:58:30                                    1        
 872141 2.00245 RunMolproJ zcaposm      qw    02/23/2025 07:58:31                                    1        
 872143 2.00245 RunMolproJ zcaposm      qw    02/23/2025 07:58:32                                    1        
 872145 2.00244 RunMolproJ zcaposm      qw    02/23/2025 07:58:33                                    1        
 872729 2.00244 RunMolproJ zcaposm      qw    02/23/2025 08:08:36                                    1        
 874513 2.00243 RunMolproJ zcaposm      qw    02/23/2025 08:38:45                                    1        
 875119 2.00243 RunMolproJ zcaposm      qw    02/23/2025 08:48:48                                    1        
 875705 2.00242 RunMolproJ zcaposm      qw    02/23/2025 08:58:52                                    1        
 876306 2.00242 RunMolproJ zcaposm      qw    02/23/2025 09:08:56                                    1        
 876912 2.00241 RunMolproJ zcaposm      qw    02/23/2025 09:18:59                                    1        
 876914 2.00241 RunMolproJ zcaposm      qw    02/23/2025 09:19:00                                    1        
 877500 2.00240 RunMolproJ zcaposm      qw    02/23/2025 09:29:03                                    1        
 877502 2.00240 RunMolproJ zcaposm      qw    02/23/2025 09:29:04                                    1        
 877504 2.00239 RunMolproJ zcaposm      qw    02/23/2025 09:29:05                                    1        
 877506 2.00239 RunMolproJ zcaposm      qw    02/23/2025 09:29:06                                    1        
 877508 2.00238 RunMolproJ zcaposm      qw    02/23/2025 09:29:07                                    1        
 878113 2.00238 RunMolproJ zcaposm      qw    02/23/2025 09:39:11                                    1        
 878115 2.00238 RunMolproJ zcaposm      qw    02/23/2025 09:39:12                                    1        
 878116 2.00237 RunMolproJ zcaposm      qw    02/23/2025 09:39:12                                    1        
 878118 2.00237 RunMolproJ zcaposm      qw    02/23/2025 09:39:13                                    1        
 878120 2.00236 RunMolproJ zcaposm      qw    02/23/2025 09:39:14                                    1        
 878122 2.00236 RunMolproJ zcaposm      qw    02/23/2025 09:39:15                                    1        
 878124 2.00235 RunMolproJ zcaposm      qw    02/23/2025 09:39:16                                    1        
 878126 2.00235 RunMolproJ zcaposm      qw    02/23/2025 09:39:17                                    1        
 878731 2.00234 RunMolproJ zcaposm      qw    02/23/2025 09:49:20                                    1        
 878733 2.00234 RunMolproJ zcaposm      qw    02/23/2025 09:49:21                                    1        
 879320 2.00233 RunMolproJ zcaposm      qw    02/23/2025 09:59:25                                    1        
 879322 2.00233 RunMolproJ zcaposm      qw    02/23/2025 09:59:25                                    1        
 879324 2.00233 RunMolproJ zcaposm      qw    02/23/2025 09:59:26                                    1        
 879326 2.00232 RunMolproJ zcaposm      qw    02/23/2025 09:59:27                                    1        
 879930 2.00232 RunMolproJ zcaposm      qw    02/23/2025 10:09:31                                    1        
 879932 2.00231 RunMolproJ zcaposm      qw    02/23/2025 10:09:32                                    1        
 879933 2.00231 RunMolproJ zcaposm      qw    02/23/2025 10:09:32                                    1        
 879935 2.00230 RunMolproJ zcaposm      qw    02/23/2025 10:09:33                                    1        
 880531 2.00230 RunMolproJ zcaposm      qw    02/23/2025 10:19:37                                    1        
 880533 2.00229 RunMolproJ zcaposm      qw    02/23/2025 10:19:38                                    1        
 880535 2.00229 RunMolproJ zcaposm      qw    02/23/2025 10:19:39                                    1        
 880537 2.00229 RunMolproJ zcaposm      qw    02/23/2025 10:19:39                                    1        
 880539 2.00228 RunMolproJ zcaposm      qw    02/23/2025 10:19:40                                    1        
 881122 2.00228 RunMolproJ zcaposm      qw    02/23/2025 10:29:44                                    1        
 881124 2.00227 RunMolproJ zcaposm      qw    02/23/2025 10:29:45                                    1        
 881125 2.00227 RunMolproJ zcaposm      qw    02/23/2025 10:29:46                                    1        
 881127 2.00226 RunMolproJ zcaposm      qw    02/23/2025 10:29:46                                    1        
 881727 2.00226 RunMolproJ zcaposm      qw    02/23/2025 10:39:50                                    1        
 881729 2.00226 RunMolproJ zcaposm      qw    02/23/2025 10:39:51                                    1        
 881731 2.00225 RunMolproJ zcaposm      qw    02/23/2025 10:39:52                                    1        
 881733 2.00225 RunMolproJ zcaposm      qw    02/23/2025 10:39:53                                    1        
 881735 2.00224 RunMolproJ zcaposm      qw    02/23/2025 10:39:54                                    1        
 882338 2.00224 RunMolproJ zcaposm      qw    02/23/2025 10:49:57                                    1        
 882340 2.00224 RunMolproJ zcaposm      qw    02/23/2025 10:49:58                                    1        
 882342 2.00223 RunMolproJ zcaposm      qw    02/23/2025 10:49:59                                    1        
 882344 2.00223 RunMolproJ zcaposm      qw    02/23/2025 10:50:00                                    1        
 882346 2.00222 RunMolproJ zcaposm      qw    02/23/2025 10:50:01                                    1        
 882962 2.00222 RunMolproJ zcaposm      qw    02/23/2025 11:00:05                                    1        
 882964 2.00222 RunMolproJ zcaposm      qw    02/23/2025 11:00:06                                    1        
 882966 2.00221 RunMolproJ zcaposm      qw    02/23/2025 11:00:07                                    1        
 883571 2.00221 RunMolproJ zcaposm      qw    02/23/2025 11:10:10                                    1        
 883573 2.00220 RunMolproJ zcaposm      qw    02/23/2025 11:10:11                                    1        
 883575 2.00220 RunMolproJ zcaposm      qw    02/23/2025 11:10:12                                    1        
 883577 2.00220 RunMolproJ zcaposm      qw    02/23/2025 11:10:13                                    1        
 883579 2.00219 RunMolproJ zcaposm      qw    02/23/2025 11:10:14                                    1        
 883581 2.00219 RunMolproJ zcaposm      qw    02/23/2025 11:10:15                                    1        
 883583 2.00218 RunMolproJ zcaposm      qw    02/23/2025 11:10:16                                    1        
 883584 2.00218 RunMolproJ zcaposm      qw    02/23/2025 11:10:17                                    1        
 883586 2.00218 RunMolproJ zcaposm      qw    02/23/2025 11:10:18                                    1        
 883588 2.00217 RunMolproJ zcaposm      qw    02/23/2025 11:10:18                                    1        
 883590 2.00217 RunMolproJ zcaposm      qw    02/23/2025 11:10:19                                    1        
 884196 2.00216 RunMolproJ zcaposm      qw    02/23/2025 11:20:23                                    1        
 884198 2.00216 RunMolproJ zcaposm      qw    02/23/2025 11:20:24                                    1        
 884815 2.00216 RunMolproJ zcaposm      qw    02/23/2025 11:30:28                                    1        
 884817 2.00215 RunMolproJ zcaposm      qw    02/23/2025 11:30:29                                    1        
 884818 2.00215 RunMolproJ zcaposm      qw    02/23/2025 11:30:29                                    1        
 884820 2.00214 RunMolproJ zcaposm      qw    02/23/2025 11:30:30                                    1        
 885437 2.00214 RunMolproJ zcaposm      qw    02/23/2025 11:40:34                                    1        
 886054 2.00214 RunMolproJ zcaposm      qw    02/23/2025 11:50:38                                    1        
 886667 2.00213 RunMolproJ zcaposm      qw    02/23/2025 12:00:41                                    1        
 887284 2.00213 RunMolproJ zcaposm      qw    02/23/2025 12:10:45                                    1        
 887285 2.00213 RunMolproJ zcaposm      qw    02/23/2025 12:10:46                                    1        
 887893 2.00212 RunMolproJ zcaposm      qw    02/23/2025 12:20:49                                    1        
 887894 2.00212 RunMolproJ zcaposm      qw    02/23/2025 12:20:50                                    1        
 887896 2.00211 RunMolproJ zcaposm      qw    02/23/2025 12:20:51                                    1        
 887898 2.00211 RunMolproJ zcaposm      qw    02/23/2025 12:20:52                                    1        
 887900 2.00211 RunMolproJ zcaposm      qw    02/23/2025 12:20:53                                    1        
 888505 2.00210 RunMolproJ zcaposm      qw    02/23/2025 12:30:56                                    1        
 889130 2.00210 RunMolproJ zcaposm      qw    02/23/2025 12:41:00                                    1        
 897209 2.00210 RunMolproJ zcaposm      qw    02/23/2025 14:51:36                                    1        
 897211 2.00209 RunMolproJ zcaposm      qw    02/23/2025 14:51:37                                    1        
 897860 2.00209 RunMolproJ zcaposm      qw    02/23/2025 15:01:40                                    1        
 897862 2.00209 RunMolproJ zcaposm      qw    02/23/2025 15:01:42                                    1        
 898522 2.00208 RunMolproJ zcaposm      qw    02/23/2025 15:11:46                                    1        
 898523 2.00208 RunMolproJ zcaposm      qw    02/23/2025 15:11:46                                    1        
 899147 2.00208 RunMolproJ zcaposm      qw    02/23/2025 15:21:50                                    1        
 899770 2.00207 RunMolproJ zcaposm      qw    02/23/2025 15:31:53                                    1        
 899772 2.00207 RunMolproJ zcaposm      qw    02/23/2025 15:31:54                                    1        
 899774 2.00206 RunMolproJ zcaposm      qw    02/23/2025 15:31:55                                    1        
 899776 2.00206 RunMolproJ zcaposm      qw    02/23/2025 15:31:56                                    1        
 899777 2.00206 RunMolproJ zcaposm      qw    02/23/2025 15:31:57                                    1        
 900405 2.00205 RunMolproJ zcaposm      qw    02/23/2025 15:42:00                                    1        
 900407 2.00205 RunMolproJ zcaposm      qw    02/23/2025 15:42:01                                    1        
 900409 2.00205 RunMolproJ zcaposm      qw    02/23/2025 15:42:02                                    1        
 900411 2.00204 RunMolproJ zcaposm      qw    02/23/2025 15:42:03                                    1        
 900413 2.00204 RunMolproJ zcaposm      qw    02/23/2025 15:42:04                                    1        
 900415 2.00204 RunMolproJ zcaposm      qw    02/23/2025 15:42:05                                    1        
 900417 2.00203 RunMolproJ zcaposm      qw    02/23/2025 15:42:06                                    1        
 900419 2.00203 RunMolproJ zcaposm      qw    02/23/2025 15:42:07                                    1        
 900421 2.00203 RunMolproJ zcaposm      qw    02/23/2025 15:42:08                                    1        
 900423 2.00202 RunMolproJ zcaposm      qw    02/23/2025 15:42:09                                    1        
 901086 2.00202 RunMolproJ zcaposm      qw    02/23/2025 15:52:13                                    1        
 901088 2.00202 RunMolproJ zcaposm      qw    02/23/2025 15:52:14                                    1        
 901090 2.00201 RunMolproJ zcaposm      qw    02/23/2025 15:52:15                                    1        
 901092 2.00201 RunMolproJ zcaposm      qw    02/23/2025 15:52:16                                    1        
 901094 2.00201 RunMolproJ zcaposm      qw    02/23/2025 15:52:17                                    1        
 901096 2.00200 RunMolproJ zcaposm      qw    02/23/2025 15:52:17                                    1        
 901097 2.00200 RunMolproJ zcaposm      qw    02/23/2025 15:52:18                                    1        
 901767 2.00200 RunMolproJ zcaposm      qw    02/23/2025 16:02:22                                    1        
 901769 2.00199 RunMolproJ zcaposm      qw    02/23/2025 16:02:23                                    1        
 901771 2.00199 RunMolproJ zcaposm      qw    02/23/2025 16:02:24                                    1        
 902450 2.00199 RunMolproJ zcaposm      qw    02/23/2025 16:12:28                                    1        
 902451 2.00198 RunMolproJ zcaposm      qw    02/23/2025 16:12:29                                    1        
 902453 2.00198 RunMolproJ zcaposm      qw    02/23/2025 16:12:29                                    1        
 902455 2.00198 RunMolproJ zcaposm      qw    02/23/2025 16:12:30                                    1        
 903136 2.00197 RunMolproJ zcaposm      qw    02/23/2025 16:22:34                                    1        
 903138 2.00197 RunMolproJ zcaposm      qw    02/23/2025 16:22:35                                    1        
 903140 2.00197 RunMolproJ zcaposm      qw    02/23/2025 16:22:36                                    1        
 903142 2.00196 RunMolproJ zcaposm      qw    02/23/2025 16:22:37                                    1        
 903144 2.00196 RunMolproJ zcaposm      qw    02/23/2025 16:22:38                                    1        
 903146 2.00196 RunMolproJ zcaposm      qw    02/23/2025 16:22:39                                    1        
 903148 2.00195 RunMolproJ zcaposm      qw    02/23/2025 16:22:40                                    1        
 903150 2.00195 RunMolproJ zcaposm      qw    02/23/2025 16:22:41                                    1        
 903152 2.00195 RunMolproJ zcaposm      qw    02/23/2025 16:22:42                                    1        
 903154 2.00195 RunMolproJ zcaposm      qw    02/23/2025 16:22:43                                    1        
 903156 2.00194 RunMolproJ zcaposm      qw    02/23/2025 16:22:44                                    1        
 903158 2.00194 RunMolproJ zcaposm      qw    02/23/2025 16:22:45                                    1        
 903160 2.00194 RunMolproJ zcaposm      qw    02/23/2025 16:22:46                                    1        
 903162 2.00193 RunMolproJ zcaposm      qw    02/23/2025 16:22:47                                    1        
 904502 2.00193 RunMolproJ zcaposm      qw    02/23/2025 16:42:54                                    1        
 904504 2.00193 RunMolproJ zcaposm      qw    02/23/2025 16:42:55                                    1        
 904506 2.00192 RunMolproJ zcaposm      qw    02/23/2025 16:42:56                                    1        
